"","control1","control2","control3","control4","case1","case2","case3"
"ITPR1",7.67910230184338,7.81157344059783,6.95163541223455,7.31830518892228,5.63383072209405,5.58556538541893,6.0369066365218
"JUN",8.42492753150085,8.98979891923515,8.81036988671495,7.94785925262783,9.48984567953846,9.79448754450088,9.52187572715135
"AREG",4.8060284628453,4.8060284628453,4.05903206713415,4.38785922477839,5.67985848669037,5.15801546274878,5.76103481162811
"KCNK3",6.60066799290776,5.9779711009568,6.24513776662174,6.63701190213826,5.6083136619795,5.16633279100988,5.30200160649927
"KIF2A",8.13811095556038,8.64025036516172,8.48188420497498,8.45927462521203,6.85321426782445,7.30804158035138,7.34087458398464
"KLC1",7.94345625074493,7.85248574320494,8.04670644486368,8.03633120864994,6.61296329738843,6.77530416219658,7.08026610822805
"KIF11",8.20907768003051,8.57728655066452,8.54665126340712,8.08933960765717,5.65808624751207,6.32158091425117,6.31568202316872
"KPNA3",8.87467805440171,9.50759356205156,9.33772585762593,9.28082395410949,7.67783087583888,8.1472730283943,8.18066863570348
"C6orf120",5.03011286732406,5.29515287542392,4.88573093009905,5.21332862257641,6.30060800955601,6.13647249083614,6.40668909590537
"DIPK1A",7.21823728860333,7.48019645554859,7.04486952645068,7.14969876069754,5.27468330435423,5.81989822257524,4.94603232243361
"ARHGDIA",8.70559557924303,7.31347975533358,8.44111572888982,8.4460587468424,6.97950369404911,7.74884597377379,6.90035647276062
"LMNB1",8.21498550047245,8.47301550588087,8.41855170313921,8.45922469277155,6.33633501373863,6.68762952928109,7.09646746125509
"ARNTL",6.87790523560205,7.44295508785874,6.41573067107108,6.42126592691378,5.68250915289248,5.6909729021438,5.53751676268218
"TACSTD2",8.99962252614498,9.01667320684327,9.2707842631921,8.91317173740701,10.200832012096,10.2794453762292,10.6065832674058
"SMAD2",9.01845769855573,9.35926137696096,9.07219899048126,9.10841418311084,7.78787299519319,8.04802486545293,8.18527226686204
"MAP1B",9.49376550292348,9.32962508645541,9.64366972319792,9.18826497985388,8.14766561632932,8.67250642068487,8.37723133451354
"MBNL1",8.48437986529734,8.97474665016477,9.043128506323,8.91547843663467,5.99758622108883,6.91764805752402,6.73462961386182
"MCM4",8.87699437522017,8.28385598291235,7.58446378243008,7.90891679167535,7.33796534951383,7.83669963219001,6.08865501148267
"DNAJB9",7.37561844370322,7.23878365033799,6.89457653561412,6.91911595924562,8.52968739415683,8.30530097399799,8.49857345680923
"MEIS1",8.05320823492254,7.42599322197826,7.66367415427259,8.12364883881359,5.53065698632409,5.92029254201449,6.03334248153563
"MEIS2",7.28676644279176,7.17353919943509,7.06234452247778,7.07509440607593,5.01382876532481,4.97875754743158,5.63752122527055
"MAP3K5",6.08197699357289,6.51536879741677,6.16208066541557,6.00630781835139,5.09283828704166,4.60049246485881,5.20619914902653
"MET",9.62781017964109,9.7920772601087,9.68718863848341,9.34727828117764,8.04543312588718,8.61852049654212,8.43262648137409
"MGAT5",8.60096914840587,8.65363680539739,8.52806921622228,8.73770738148552,7.71497985231777,7.43503414578893,7.56589627588723
"MID1",7.71469740323147,8.08816066397772,7.98785831288805,7.6225393390305,6.82453539638477,6.34054461229037,6.88693706153948
"AFF1",8.25034119567647,8.12339580793846,7.89832785515969,7.86793895521726,5.94453908167773,6.50459291796022,6.29296462942848
"MLLT3",8.96428331160359,8.73999928796534,8.48174390434628,8.7422569029893,7.10470424327951,7.08482454144337,6.69911872339929
"MNAT1",7.60448478272449,8.0192954184962,7.38081417090117,7.86534936386917,6.4691116012223,6.32633490058587,6.19671163027187
"ABCC1",9.44421841381867,9.66274638560854,9.55986557048264,9.27572922581999,8.2841204718727,8.29252192907529,8.31188484987901
"MSH2",7.67611878937261,8.06390005831053,7.72783567836762,7.33776270552412,6.39718945522338,6.43353120605947,6.26095385971295
"MTAP",7.59657287359941,7.4959285614579,6.93757993610712,7.22189548994119,5.91596141713848,6.6712559271645,6.23257094473385
"GADD45B",6.65495103590135,7.12002138401686,7.39486505314241,6.55488193316519,8.19616610674345,8.54763435325189,8.380467565152
"ZFHX3",7.63596216501359,6.55542209754274,6.71789277511656,6.94771121934389,5.92311931113251,5.61996226921683,6.05454788162831
"MYO1E",7.98008175028493,8.18811053846675,8.09182109386698,7.86114054420456,6.67860500924641,6.75527430842079,6.62470434401741
"MYO10",10.2164950842307,10.5871142633977,10.4604162847252,10.3033279674687,7.67450555573492,8.55341362660725,8.00423137415404
"PPP1R12A",7.24372669642471,7.5222850431201,7.30326368502362,7.27901872405442,4.98265879712125,5.97052080637132,6.01213058757377
"ATF3",7.33922280818283,7.0519959574124,7.30545131804804,7.4284411994796,10.1491679145993,10.1576465802341,10.2797251701824
"NEDD4",6.8998367141899,7.17355124933731,7.32588249256751,6.96621386011046,5.72385120433882,6.40398606044542,5.92221854359785
"NEK1",6.80869758922061,7.02324705077313,6.61653749492035,6.75520025134493,5.60725068909671,5.53105780202221,5.3636522093179
"NF1",7.21448745330659,7.45684679942316,7.24678247535119,7.01419672270764,5.72796384432684,6.01868740840278,5.82060483512397
"NFE2L2",9.44591263335208,9.71329360572123,9.32634593389687,9.2145033443277,7.97399635995041,8.67724672365894,8.5511856737326
"NFIB",8.99905795972193,8.85451796773178,9.27911532551397,9.26271566298068,6.6522885733733,7.71340106978855,7.83082151761053
"NFKBIA",8.93989392499642,9.01061222560407,9.27498627244418,9.50030246076771,9.98641755047072,10.4399077157406,10.2738301713196
"NKX3-1",6.09258536013582,6.64380068716306,6.31053829687218,6.4514558708279,7.58184587692164,7.50307514119765,7.08971743494849
"CNOT2",7.45661516989489,7.69165506647771,7.88825635736166,7.3086089648211,5.44849047009617,6.26069697171859,6.74135864921426
"ATP2A2",11.2482696146217,11.2950963096089,11.4650987511314,11.1968714657934,10.0890473587415,10.3739363897894,10.2230726376537
"NPR3",10.3502214916789,10.206955123869,10.5984476898261,10.5426103796303,8.99471401167292,9.33460337825201,9.38496723715387
"ROR1",6.91277624449384,6.57453790716862,7.03178669970754,6.92807120727705,5.93470904447744,5.6622988311019,5.65075524700448
"NUP98",6.74640786849659,7.00143192598348,6.93701893064815,6.83444588358594,5.5630893681838,5.32150929053126,6.05323447873625
"OPA1",7.82317354023266,8.19186182357548,8.07243268288468,7.77277219516911,6.7521412256245,7.03979474632465,6.98437588601272
"ORC2",7.48703455979562,7.4911206533552,7.35868749175031,7.54949371850887,6.36424952158603,6.19053709740116,6.20743139840105
"ORC4",8.63758774079992,8.71084605584672,8.60007651827256,8.26634949850059,6.90540284738093,7.51059869185073,7.35859359855418
"ORC5",8.42696704218557,8.32189369684317,8.38169483756517,8.65128776845969,6.37096215112134,6.27519751740162,6.44017334703755
"PAFAH1B1",8.71127660502391,8.75451207510669,8.76121721024907,8.44398212740687,6.56617440933167,6.98557866332127,7.44277826372747
"CHST11",6.81218180495592,7.03398250702894,6.45146644574928,6.47861354422362,5.56183282877302,5.56461695168727,5.20201711765157
"PAWR",7.60180718622152,8.25681037518686,7.79178167623543,7.66961385092397,6.29548426122673,7.2365753160085,6.65744003169816
"HDGFL3",7.31038651831401,8.03658491533582,8.20379066408773,7.3568738668613,6.35496795768283,6.85803085903758,6.80184686499562
"PBX1",8.46146733309337,8.3391690962514,8.26334332728858,8.02338934999283,6.32378488162241,6.55592639255528,6.54572994837452
"PCDH7",7.9441004058022,8.0366136245368,7.81724795175383,7.52000250389515,8.93945829285102,8.76517325811662,9.01498479901982
"DERA",8.0602290283455,8.57818963566369,8.15752899007817,8.02753780294292,7.11977192301267,7.33073249246492,7.1586609132873
"UTP18",8.92606827262493,9.50085920519434,9.32089853775638,9.31260698398411,7.27314471180356,8.17147028338347,8.09505543578789
"NUSAP1",9.99121579217352,10.4135129703043,10.4442326522802,9.93822707957997,9.08247460735292,9.34733443570352,9.11599503945021
"PHF20",7.68436462967023,8.4737608951547,8.32054947600919,7.99655833037476,5.97824846498592,6.38510712253037,6.94561030406398
"MAPKAPK5-AS1",5.42843256677672,5.4776986611167,5.29102410830704,5.42787554104087,6.29926203001667,6.30923347678724,6.90666205098175
"IER5",7.81534495476147,8.14840623219558,8.00270293038432,7.60023384691212,10.3989110005354,10.5540207538532,10.452272028646
"FAM53C",8.79276175715796,8.5988482545021,9.2041136548637,9.19802052693043,10.2190579471069,9.9244259824866,10.2321914260527
"TAOK3",5.06059800838087,5.39214305243944,5.37613843153151,5.19594372991414,4.02581062867657,4.26325880956614,4.37358302258949
"UBR5",6.7964365585595,6.75246777623016,6.56055419234086,6.63713181885174,4.69097688710766,5.11616720072857,5.8085037799638
"PDE3A",8.33738511974714,7.82671380887863,6.93965951862366,7.06898386039157,5.54373607794566,5.35508615891203,5.01255851664245
"AMOTL2",7.94981097855654,7.84136763371472,8.23133126318219,7.71623940164127,8.85442445280429,9.31522729997002,9.43712045235075
"PDE4D",8.91682882575716,9.02596670978477,8.77979462290604,8.96560311622669,7.05318843665798,7.61944648304737,7.3869309974894
"IP6K2",7.97463347493582,8.01911401074868,7.94861848996553,8.09536726448311,9.09280622457507,9.15419594351325,9.28436030484264
"GULP1",7.0336755376042,7.84447617184198,7.7741979445315,7.18918681657135,5.58042228454343,6.19256999620501,6.04977028147434
"PDE8A",7.91925537749678,8.47101351891226,8.46242844233972,8.15612483083299,6.77358907592313,7.19789599555233,7.16804986661497
"DTL",8.68969619710689,9.36105708126096,9.23375915855428,8.94358935308494,7.21036537272325,7.98315513586185,7.92622017047297
"PDK4",7.95356038685688,6.96361129296588,5.84207061505301,6.38601020222453,5.53402399866867,5.24591428761533,5.19973577394006
"CAB39",8.54151859757413,8.55757500952102,8.44700084923651,8.76342621471099,7.07866985468546,7.5501094086117,7.69701725927971
"KDM3B",7.89043528028097,8.32216026652642,8.08858603353431,8.08084255213602,7.07443328351529,7.06421814090356,7.0832108910394
"PEX14",6.18094167651262,6.56815949021892,6.41621355773521,6.46099339670442,5.03386144505723,4.97063373863099,4.96801021582868
"CDK14",8.35943943464395,8.5955503944328,8.83269136336095,8.33434561010365,7.01323977508619,7.3481723506886,7.42175527617101
"PI3",6.50157430022723,7.05279179227928,6.61536457164684,6.86394000672144,8.07927389082092,7.96432058804995,7.66823718091932
"PIK3C2A",7.51543009354903,7.80757905232465,8.00531082829547,7.11001015589917,5.82366841511289,6.60463994419196,6.62470434401741
"PIK3C3",7.43088321725191,7.80757142731837,7.43477677493867,7.62525111980354,6.23826097675327,6.34496985809583,6.23580855506159
"PIK3CB",6.14363503581057,6.94652417936069,6.67578596956728,6.45360138402072,5.34663179026706,5.35274495381108,5.5573547307162
"PLEC",9.36649723508546,7.71312192569675,8.77420831833992,8.94073817369448,7.59238818339008,8.25469830781392,6.87012372867134
"PLK1",9.63452245885146,8.82920649320708,9.39172246757724,9.62141086262663,7.88557379033059,8.13947905284275,7.98857656710927
"PMAIP1",6.95642568543978,7.22771286879486,6.6227267969772,6.36850964969943,8.79792109971699,8.85293388694214,9.21149220639366
"PMM2",8.79291269373169,8.46057905928278,8.47560586109604,8.63494611548124,7.22440758807016,7.62210246408633,7.59045826874928
"PELO",8.83690831497398,8.74366138659089,8.75545698549699,9.07624793327532,9.98332983635598,10.202400946767,10.2751126621288
"EXOSC9",8.68917958515426,8.6850876176491,9.14254526711912,8.72446109351716,7.25699567423543,7.93297091322856,7.90205689677285
"PLEKHA5",7.44076301246411,8.07515105581437,7.94171429154934,7.76443744387327,4.36947417997003,4.76755370326392,4.95202942755913
"ATR",7.27128004283417,7.72184603663264,7.26780348315897,7.36943682021885,5.98733253838239,6.3163976777094,6.82524772895027
"WDR44",7.10054283288778,7.70603762801067,7.0893886534041,7.0027142607055,5.59658440993217,5.82163693620925,6.4501595210176
"ASNSD1",8.3296125420577,8.71371982183206,8.26759385677913,8.37348489565896,9.33151217428645,9.45876180724744,9.86571146462938
"SHLD2",9.40186791944212,9.63220060916329,9.66645767494622,9.88319181555319,8.13862972239364,8.51701045717116,8.77321481855451
"ATRX",8.14215242900038,8.89111645237301,8.69504823759689,8.36216622573605,7.38251227020176,7.42309850971446,7.48532021141565
"NSMCE4A",6.8386197842998,6.88506556458168,6.94665382932235,6.99864772074831,5.3330101306716,5.84852658851959,5.78739169040251
"FNBP1L",6.08566586836184,6.82359331781299,6.60143038657029,6.3873367084398,4.59789652694253,5.1659227008641,5.52875735728047
"FAM208B",7.57706245376431,8.16358535451826,7.95086422697204,7.67683622515881,6.13148449910733,6.86259130047102,6.95818534864347
"TRMT61B",7.47418165349435,8.11611724548448,7.92370242096306,7.98247529302457,6.34192298310691,6.20785579265112,6.36212716141293
"PID1",8.22066197413497,8.11453078144152,7.83916824698801,7.94780083908702,6.55410060944405,6.69937704423262,6.95513635694696
"PHIP",8.28306626305137,8.80337389186978,8.64818773840479,8.87942341522354,7.20619179589051,7.70040058869846,7.34623564998317
"USP47",8.90659491441789,8.9817920043685,8.97300988072874,8.73390027856233,7.54103793350683,7.89815178804631,7.94440712335591
"WDR70",8.20607977764833,8.57827517002843,8.52309405208283,8.81651551672931,6.80071571027173,6.8550741423151,6.71779112357613
"FANCL",6.98903346901755,7.7332432558507,7.18623765608147,6.92914799940761,5.56571337403275,5.95564078371786,6.13861231941586
"SMG8",8.06328139748779,8.41403604349893,8.07914002418399,8.04649342410383,9.84490050403001,9.89265350761159,9.91156368440381
"UBA6",7.69039474494627,7.84505046641722,7.17714604591508,6.95780826253208,6.2962386103873,6.79346133598257,6.1493013254195
"ASXL2",8.15544698630555,8.41782476549634,8.79678389645555,8.42387070067498,7.12638387147468,7.62098651321387,7.47244194408137
"TYW1",8.44120578966761,8.43744004579055,8.30931809855859,8.31679750958308,7.36652269150215,7.13672076364164,7.24123633505801
"PPP2R5C",7.65946968995182,8.04795293554034,7.44490899533865,7.22829029684303,5.63141331665247,6.04007485546075,6.20626264033083
"IMP3",10.0322151062412,9.65697652932345,9.88795090695304,10.1618985684352,10.9553388212252,11.0578913722678,11.2026289007568
"RHOT1",7.75540023402367,8.059584350676,7.85116587739893,8.13794919284661,6.69560441573436,7.03477621753171,6.98178834415955
"PPP2R5E",8.19240320220416,8.40019053657149,8.09336444371775,8.29674074726718,5.76206596179671,6.7184380177533,6.70610361750283
"CCDC91",6.4563616960722,6.83805321366696,6.4326559731296,6.6478712668748,5.50721045814046,5.47472177172838,5.74998739265912
"PPP3CA",8.95148787979269,9.17337750649488,9.08131710555886,8.84680020450817,6.56353358349224,7.21022621151529,6.74890192598045
"LARP6",6.85170411968348,7.13936016867347,6.48903278266704,6.48201492423619,8.11252180282648,8.07128840722213,8.19443429645478
"LGR4",6.81655411679902,7.14447898239418,6.81910469571263,6.30769968244597,4.97559887221944,5.17250200172366,5.59658440993217
"PRIM1",8.31829134357303,8.66579507214013,8.5881676855888,8.69750032968328,7.3568738668613,7.5714087850969,7.27328845943211
"PRIM2",7.40314658793651,7.23137138204403,6.62917405655894,6.5576277007964,5.73872286745035,5.79257312900817,5.40537486489733
"THUMPD1",7.27619620892671,7.47035151980518,7.72945438463851,7.49017580372428,7.89611465514005,8.82299477502411,8.76828034279352
"LRRC40",8.10555840868383,8.47399655314137,8.52482740513581,7.877129367792,6.6279374793123,7.40232198781189,7.13498553913871
"CHD7",6.02803788635392,6.20471663323519,6.49602756809159,6.56786630923776,5.20655786688854,5.31712882218846,5.35357259825562
"MFN1",6.66160700976298,7.53565164813248,7.2921610139711,6.82920323030682,5.59076148045872,6.31073642253458,6.01810803987611
"PRKACB",7.51477376472918,7.60157090525758,7.05622454146176,6.63635050424565,5.39674649594109,5.79430512600564,5.25542598272832
"AP5M1",7.58686732153719,8.11019924733759,7.69159476191398,7.60988127145437,6.35581861972516,6.56488693472126,6.84613682938877
"H2AFJ",3.75251277978554,4.01106777025474,3.7526759442731,3.58898803455401,5.23837364814081,5.06468123577755,5.47148006536906
"PRKCA",8.64321480190791,8.26190048818594,8.10679934929235,8.48789927659673,7.09266908495498,6.9360535933364,6.65567381092328
"CSGALNACT1",7.46867275655993,7.83357554287343,7.12921413194284,7.45460919556782,6.17645186640683,6.31088905001167,6.43639039207122
"UBAP2",8.55484125202331,9.17960951968977,8.92410486478965,8.93939472486061,7.3091003516944,7.80237919766238,7.75954086071315
"PRKCI",7.52430160712853,8.24731623578819,8.44137003786552,7.93101544160444,6.73021302101333,6.86973607603771,7.03998270042682
"PKN2",7.4604970769089,7.84014388945927,7.84810773913867,7.50290279617351,5.1465813728117,5.48590058394399,5.6825679179498
"ZNF302",5.18672234889959,5.80927636894377,5.33701135157404,5.42485604164976,6.46547174986713,6.22030023782454,6.98560274910562
"ERBIN",7.87397621397094,8.54266960285587,8.18770727352552,7.46511610032679,5.3516314803946,6.26369807226792,6.68562898910041
"PDGFC",8.76357305962626,9.17993076758139,9.45580179657671,8.98772668612512,6.68613294669545,7.54438376542671,6.92981956541921
"MEPCE",8.775097826791,8.61224980548248,8.96097588527097,9.10157392362948,10.0339249328304,9.9867289248854,10.3665814560903
"CYP26B1",5.00460421121355,5.10589964008529,4.77392646214011,5.17435160613597,6.74344648585821,5.94449744348806,6.71088762302423
"TWNK",7.31781882308956,7.40953940413166,7.61145335610783,8.05313386121773,8.6149519432703,8.77693520839602,9.32011086517201
"TCIM",7.57292683284207,8.25170595061342,7.75786435897319,7.65720074454315,8.41945492662054,8.95718681568774,9.36699672264619
"THAP10",6.86749761427674,7.27050792045481,6.81846570239847,6.6211232391652,9.32983022675302,9.1147446438832,9.39857515557508
"MFF",9.15364755154293,9.47273739872317,9.24543940339381,8.97943396975825,7.78263208371907,8.03282871888937,7.99555982372121
"PSMG2",9.68032175470552,9.97005101656197,9.99831656161747,9.70114813688871,8.33181500475138,9.05137353857858,8.82141714264796
"ADPRM",6.2252268474668,6.39742474750623,6.2539068834942,6.02568529388359,7.75344925248941,7.51529720444785,7.69100076446699
"BBX",7.28482393361974,7.33035416884321,7.51041256631344,7.51362928355676,5.05494368586952,5.62373923051446,5.5453918370968
"KIF15",7.05775803996707,7.33648808279394,7.60939578225526,7.5263958379872,6.0609556930349,6.3003223982669,6.67301253141181
"TULP4",6.71808773869513,6.6896360207388,7.17095398795922,7.03317862659921,6.0301745636476,5.8618105904752,5.81628221741253
"UTP3",8.2063697270268,8.34805611827379,8.00909904492616,8.1966417047618,9.34133850973605,9.44813902218952,9.81384084662117
"PHTF2",7.3048626080346,7.79085406158001,8.06274813907246,7.69592584113791,5.91399161993072,6.61356833763882,6.33080705398473
"PELI1",4.33817118034518,4.71000378038974,4.53186361402605,4.42572515321235,5.43226185753866,5.3184563997584,5.76330473424707
"PTEN",6.57228056391588,6.81901341482601,6.83296357722675,6.97336376388059,4.90653359666045,5.45307080313149,5.74422994118635
"PTGER4",6.10456277591109,6.18186930728201,5.70423936758348,5.34463047474369,7.95075209792083,7.92155237790442,7.83276072859698
