"","control1","control2","control3","control4","case1","case2","case3"
"210609_s_at",8.34347466012509,8.42210180959917,8.36564232623276,8.20339920064407,8.4586471215961,8.30288195422618,8.07859720562611
"210610_at",6.46379387004511,6.72959723264554,6.70709006746147,6.78110728190723,6.87954389365672,6.72959723264554,6.73252739815023
"210611_s_at",3.71461077276141,3.7370356315221,3.73096101480017,3.7370356315221,3.80104421622415,3.65593279247598,3.7370356315221
"210612_s_at",6.87767554911964,7.00860556391579,6.97016437012675,6.68504752009103,5.65327339323124,6.11840806593047,6.09210643278634
"210613_s_at",4.9552432784236,5.6771786681057,5.6771786681057,5.48635323249746,5.73919204089041,5.82046905129615,5.69453324587341
"210614_at",4.64134543789111,4.5172243180311,4.65373651217988,4.83774221053433,4.87934599986331,4.69869498433208,4.46049324610664
"210615_at",4.79737337825234,4.73948079057294,4.93170606749552,4.61454116458301,4.9776287907418,4.73948079057294,4.63466079429511
"210616_s_at",9.13705517842916,9.14140147198345,9.11424490390811,9.26281503581713,8.88507101218969,9.12565719329808,8.97785645935817
"210617_at",6.61686481369924,6.32744071178152,6.17956186994883,6.19004507161516,6.5398576904543,6.41510639471329,6.41510639471329
"210618_at",6.670045392443,6.49936462738659,6.52237960368998,6.74293497620517,6.82964646057776,6.78777260337578,6.74639738289286
"210619_s_at",6.88343932267258,6.71365747856222,6.58627452864616,6.58369179556754,6.91146613473505,6.64129695445104,6.63569728950089
"210620_s_at",8.11252180282648,7.56975791812453,7.58643464444864,7.79073038175892,7.36750693912614,7.88247728960061,7.05707968320253
"210621_s_at",6.88117653552353,6.91940811462585,7.19063357900279,7.03836988644426,5.37843404813319,5.70861739320771,5.23180237869056
"210622_x_at",7.24290931322944,6.97852344763715,7.31515371444835,7.58265944366689,7.24723276769665,7.00570554361622,7.59129535716009
"210623_at",5.90344907703398,5.66016586779491,5.96150130301781,6.04125779577812,6.1963244474158,5.92031414899778,6.03456958507017
"210624_s_at",8.61105669239075,8.67523147687743,8.88880902901358,8.97772801765191,8.88880902901358,8.88880902901358,9.0318060044012
"210625_s_at",8.73183322269315,8.09536726448311,8.26579986786627,8.57124367547958,8.14416767176636,8.35373185460142,8.45909086684273
"210626_at",6.51611616939926,6.46229129082479,6.51611616939926,6.42456344094859,6.61728849469842,6.86585927995737,6.51684477286393
"210627_s_at",7.5222850431201,7.41650856827932,7.4807467310288,7.74223821972948,7.47171603760951,7.5222850431201,7.94824785946241
"210628_x_at",6.86362586851276,6.67100541783207,6.69586386538392,6.86362586851276,7.06741211069642,6.96554714189867,6.86362586851276
"210629_x_at",6.64947336893367,6.56491244391852,6.73966358252442,6.94073013060078,6.93611585081978,7.02464314850502,6.75900764743036
"210630_s_at",4.32313699738486,4.17309912243914,3.8408359917089,4.45669540400402,4.08858125823277,3.97532241185064,4.37089389297335
"210631_at",4.65715926410704,4.66181854887721,4.68160808519305,4.62523813185774,4.55996174418781,4.47465439413211,4.60727488310334
"210632_s_at",4.71105681269024,4.31485494843205,4.45354263978565,4.28863304956721,4.5454959556984,4.59905581457602,4.5993666371316
"210633_x_at",10.8175141572229,10.9595056366771,10.7073711185537,10.8856793684358,10.9787365365269,10.9565825075934,11.2269850032824
"210634_at",4.53430232279021,5.00129682122359,4.72446606363853,5.07003854186842,5.34663179026706,5.21717744611797,5.00129682122359
"210635_s_at",7.0740601202948,6.97696382698363,6.89769114653977,7.01760402354448,6.9082547783248,6.94178610794905,6.61608818079992
"210636_at",4.95567039436776,4.87706251195354,4.93634954084674,4.81245718403867,4.90729030384681,4.80435644907616,4.94790052811776
"210637_at",6.09083685748424,6.52061115951717,6.52061115951717,6.57391659401859,6.53006956698424,6.52061115951717,6.52061115951717
"210638_s_at",8.86430135673572,8.9522929798701,8.90841736915296,9.09035813154478,8.42403898981695,8.57805633971242,8.59144787418045
"210639_s_at",7.71924339795912,7.73263795827957,7.35783772198418,7.16948374628717,6.46267138554266,6.75325874013132,6.6319593698561
"210640_s_at",6.53462516589188,6.2551212276066,6.23815967364229,6.20609727431231,6.83592604819003,6.88446793319079,6.60747899102311
"210641_at",4.63462543712725,4.79585778514644,4.79585778514644,5.0699224269122,5.12109447364605,4.79585778514644,4.79585778514644
"210642_at",6.56554178060363,6.74600294904312,6.76850246010858,6.93556181928905,6.81250852000613,6.87381463403039,6.62978238118907
"210643_at",3.69386290831015,3.62581763366079,3.77770099569708,3.81779283948408,3.69386290831015,3.79833353270257,3.61435471547335
"210644_s_at",6.64529973275863,6.74004591610449,7.00351896152122,6.70512780100803,7.13440862812927,6.73676469656922,6.74004591610449
"210645_s_at",8.42456253917162,8.49355622200724,8.13992688037756,8.33968380827068,8.39418197200252,8.16574492516783,8.49919698969784
"210646_x_at",13.2650920013195,13.2851736036283,13.4184072136338,13.5765310357559,13.3656883558282,13.5334968239325,13.3918103916565
"210647_x_at",7.69651605495622,7.79604833078794,8.03055719422676,7.9040199645717,8.27423537285961,7.75502557659523,7.9040199645717
"210648_x_at",11.2714876360463,11.4601319263283,10.9746114037982,11.414713520076,11.3452265605099,11.4586396195204,11.1900725016857
"210649_s_at",7.35597659874419,6.47564025254264,7.00973342278164,7.00234978393055,6.04693084787683,6.5734795352011,6.70610361750283
"210650_s_at",3.81257863773892,3.64684360440904,3.61734127756111,3.48197262519802,3.64684360440904,3.59314542215385,3.83021498557385
"210651_s_at",6.65074771060714,6.51492594972612,6.55542015858397,6.36494770360884,6.66334943760522,6.55963876493264,6.47985105541024
"210652_s_at",5.4095553042984,5.4095553042984,5.4095553042984,5.28647500960647,5.44849047009617,5.46819259089536,5.31204281924962
"210653_s_at",6.78166265932333,6.88909155311944,6.63653723260625,6.77744391525178,6.32544107048433,6.96034113270959,6.78166265932333
"210654_at",6.28651694893829,5.89424603441883,5.97703610800471,6.51215866603746,7.01809013865183,7.53960224496274,6.51215866603746
"210655_s_at",7.57490218130076,7.1916003800948,7.20357582859992,7.51613922904746,7.39282437180574,7.6083952493203,7.31166465378918
"210656_at",3.15352792973223,3.34614249778299,3.3756813984737,3.4184297725864,3.5561179365411,3.4703052043111,3.84003156470424
"210657_s_at",5.08711297523782,5.00530105189022,5.08711297523782,5.07778156078375,5.29244161995585,5.18382772211902,5.10741668225303
"210658_s_at",7.95541207235847,7.64072060131815,7.65441119924406,7.85262307241434,7.47186742218209,7.5130134986663,7.43442329330498
"210659_at",5.92221174731097,5.7589586163066,5.92221174731097,5.92221174731097,6.08090018931306,6.08566586836184,5.92221174731097
"210660_at",5.46253627813392,5.47902191176561,5.45351751771396,5.47902191176561,5.56232875961151,5.49088362946429,5.47902191176561
"210661_at",3.33025116543337,3.41115889827299,3.22135387942192,3.3928901898234,3.3928901898234,3.40329565128356,3.3928901898234
"210662_at",4.18144056272707,4.3941349923451,3.69183827330439,3.69183827330439,3.67471493727436,3.41450961295226,3.58171812018358
"210663_s_at",10.3424057409674,10.4160696274875,9.56341162713525,9.75325501519479,9.97043035643737,9.54528458513004,9.3876180595499
"210664_s_at",9.2463589607363,9.14704516560256,8.75618420568875,9.37854776562412,8.97097268383707,9.14704516560256,9.7842166301005
"210665_at",6.85559985672075,6.85559985672075,6.54333271444973,7.0405801916601,6.78106814772973,6.70075181508347,7.8572560322555
"210666_at",6.26011672117345,6.25301890150299,6.51031263309585,6.28709972886556,6.70682371924827,6.58957894908428,6.52285217981495
"210667_s_at",7.5222850431201,7.35220125918568,7.06426090337174,7.52314014690556,7.40464896722968,7.17948275211876,7.17538600760283
"210669_at",4.96623446920331,4.87519395991939,4.71519916105378,4.82950602389481,5.1220890977215,4.88678285434961,4.87519395991939
"210670_at",5.52532390135581,5.16234112457894,5.38136187279551,5.21544167192295,5.78831202612528,5.38136187279551,5.37968492796517
"210671_x_at",6.19850698019783,6.47559266479395,6.29360140141287,6.32539138195787,6.34938435488691,6.29360140141287,5.97958598882731
"210672_s_at",8.21297260889615,8.21297260889615,8.42721969606111,8.3030045318979,8.09525422337666,7.97313829993287,8.13104506299512
"210673_x_at",5.9755359003635,6.06508619751289,6.02745569640614,6.1568516057189,6.45736576371055,6.15701223992893,5.97958598882731
"210674_s_at",7.02176704530616,6.1926670119211,6.47053853405435,6.7503545810205,5.36468465185908,5.34250187079333,5.8765732877655
"210675_s_at",4.99631100059178,4.89348825673509,4.89768055340433,5.0109865922764,5.09432146710214,5.27950140860981,4.99631100059178
"210676_x_at",7.16035299514794,7.00127716845121,6.89031349835254,7.02926439817497,7.01538055893949,6.98265469993521,6.84114945264806
"210677_at",5.98860779174178,6.02527778074393,6.02745569640614,5.88246682249193,6.04492519231047,6.17033954472684,6.02527778074393
"210678_s_at",6.81561338466841,6.94731566372446,6.97246384506951,6.97246384506951,7.13550948460198,7.00448259414543,6.79284816708788
"210679_x_at",6.59750437128829,6.68522851812481,6.73597724765575,6.70838759620452,6.66944288552965,6.87250787200672,7.26232126321966
"210680_s_at",6.63165247606956,6.81901341482601,7.03723515721795,6.70579175394299,6.943382116244,7.03439556960959,6.86546635418321
"210681_s_at",7.46360196287666,7.64230868260866,7.51069128714093,7.40654601463465,6.52807006393539,6.56972549133814,6.86883137459245
"210682_at",5.83887216856357,5.75953510929989,6.01098906430622,5.98380093489502,6.25256348152064,6.0641734093208,5.98380093489502
"210683_at",3.45323751396225,3.26053448383054,3.41552964228952,3.38381867005298,3.48491334315252,3.41552964228952,3.45780714818887
"210684_s_at",6.4002178303535,6.311460367799,6.77678420665587,6.87875014071901,6.53445509478379,6.7534034273209,6.42797510885775
"210685_s_at",7.94246542936205,7.56229721057367,7.33776270552412,7.37381600758683,6.69734643604533,7.05506647468276,6.95195284321733
"210686_x_at",8.75237906727644,8.80556024240386,8.92481696069948,9.08481599952363,8.97326675874707,9.15596042672625,8.92481696069948
"210687_at",5.15175503665038,5.15933927415753,5.21858563309532,5.26292899994989,5.20261310640054,5.20261310640054,5.15369693438629
"210688_s_at",6.47452644824753,6.31816570347717,6.18398367439582,6.77349572299146,6.54257002709358,6.64069413341784,6.36412056160589
"210689_at",5.25885321006543,5.1680209149399,5.25885321006543,5.2958524896173,5.2399915466656,5.26930560777554,5.25885321006543
"210690_at",3.38814341180932,3.29979119024561,3.17710019491724,3.29979119024561,3.29979119024561,3.29092019459469,3.29979119024561
"210691_s_at",7.87152532105734,8.17230734703216,8.39328007335019,8.14099305002453,7.78823872340408,8.14099305002453,8.42021053012924
"210692_s_at",9.39070804132112,8.98908376264459,9.28560036419178,9.14296765055477,8.56778754366859,8.52460030316449,8.67285995921731
"210693_at",5.60001713233207,5.41909494448571,5.49348272523141,5.73946779643778,5.86638905036087,6.12061445216171,6.30397852158226
"210694_s_at",5.07682025454454,5.05106158724282,5.12441798790488,5.05349967023751,5.27840863771135,5.42299998414203,5.49119249173741
"210695_s_at",8.7742945017958,8.74023705924556,8.69774230623347,8.62573478514363,8.95214689731181,8.7742945017958,8.77894672715554
"210697_at",3.45162347108858,3.41392587306111,3.51303902300769,3.46776647286562,3.67168183167976,3.45162347108858,3.42344956029452
"210698_at",3.35823598426035,3.35750251611943,3.33263294105745,3.37195013591235,3.48390870970216,3.37429990500115,3.39829108703463
"210699_at",4.4809966468608,4.54886908374247,4.54886908374247,4.54886908374247,4.54886908374247,4.91466116735247,4.54886908374247
"210701_at",5.4955640906445,5.33660151248179,5.41135119122957,5.39407296338267,5.62377762098223,5.48670538545176,5.76045234747032
"210702_s_at",5.87776487631355,6.01394361667116,6.01394361667116,6.01394361667116,6.14098630549154,5.96576170350108,6.01394361667116
"210703_at",3.20736990864377,3.11040472932641,3.23501416263769,3.20736990864377,3.26735846571826,3.20350705471171,3.17365296751905
"210704_at",4.93656922686486,4.91790532380515,4.99119164131662,5.05528492549279,4.99771104621933,5.07955147902582,4.99771104621933
"210705_s_at",5.58891478490736,5.58747440047662,5.02636072597909,5.0733991029556,5.24591428761533,5.00113321305564,5.24591428761533
"210706_s_at",8.44971393674445,7.54424966049838,7.96887387682062,7.92012346263565,7.45835270340022,7.50968482582434,7.54707135302442
"210707_x_at",8.15998700012997,8.15998700012997,7.96117420238159,8.25579733469557,8.06251639402593,8.52586913416144,8.15998700012997
"210708_x_at",6.50973949256762,6.38305933336541,6.38929102060901,6.28892983560893,6.64477324724155,6.35291750020847,6.29818748779308
"210709_at",3.87404439914543,4.02241365129316,3.86283070822732,3.82674750653643,4.13372222099655,3.8385339342977,3.77981167929262
"210710_at",5.74123269247526,5.86014275987015,5.8949511420748,5.76588306131943,6.05250981434818,5.86014275987015,5.85563542609178
"210711_at",4.55273640047212,4.48175397784906,4.57958225587607,4.6230048244327,4.6987202036407,4.57958225587607,4.7492157716259
"210712_at",3.96826055845981,3.93985004605783,3.93381329974141,3.98472643642698,4.2243188964356,4.02776482626164,4.10273319753374
"210713_at",5.22943062600941,5.22943062600941,5.22943062600941,5.31342610046487,5.22943062600941,5.26292899994989,5.16392807159268
"210714_at",5.4955640906445,5.44236608483502,5.41870940160657,5.58283133108942,5.71321743176816,5.4955640906445,5.38950614364699
"210715_s_at",7.33965753962059,7.70079984092808,7.28410568530875,7.25845481414048,7.8568982633909,7.4644121489009,7.27124580207301
"210716_s_at",6.66446918872323,6.66566221642644,5.90632532025966,5.88283988271412,5.34322505803056,5.44153274144439,5.24591428761533
"210717_at",3.50785289174164,3.61009514091242,3.47896582593766,3.52731219852314,3.63030218493067,3.52731219852314,3.52731219852314
"210718_s_at",5.49075684179596,5.72315163122097,5.67381518409258,5.39104120441504,5.79258061830367,5.63860716772989,5.48429175050729
"210719_s_at",9.16859710046907,9.30622394208681,9.74021967660505,9.66970484307888,9.60374833318608,9.67109310614167,9.76365485497153
"210720_s_at",7.6275133074563,7.79853717213751,7.4491595596338,7.79140526536668,7.31347975533358,7.0402670594089,7.27190372421419
"210721_s_at",3.0806790234651,2.95139134419524,2.95742988776937,3.1306915707338,3.05831425071722,2.94040471192888,2.97556455072245
"210722_at",4.40777616145034,4.63328280285302,4.7303251202083,4.4333753935078,4.71690455613633,4.73533315306781,4.85200178681789
"210723_x_at",5.64075603094116,5.79145701733612,5.91596141713848,6.02925593994782,5.92491820756774,5.91596141713848,6.06488518114751
"210724_at",5.99340114851024,6.08115988259933,6.39353229536531,5.96277518255674,6.12252101381454,6.08115988259933,6.01095141180404
"210726_at",4.29257941513815,4.29257941513815,4.22763694377387,4.07548357658565,4.47441409367845,4.29257941513815,4.45609995259395
"210727_at",4.92668583337039,5.07178846784988,5.03629847292336,4.94472914899595,5.19844707362684,5.03629847292336,5.06429052189097
"210728_s_at",4.45490812244511,4.45490812244511,4.44623202573835,4.37084657392043,4.45490812244511,4.47371575544514,4.52709287675833
"210729_at",3.12355484197585,3.16069345529878,3.11754981474418,3.12355484197585,3.12355484197585,2.98540576004632,3.18296187207697
"210730_s_at",4.85478220114089,5.17516761202362,5.19313316779355,5.49497666115633,5.19313316779355,5.46721552796185,5.01172521290293
"210731_s_at",6.92180090971135,6.9331629717052,7.17301391336323,7.27565459247931,7.28446012011308,7.16995214176512,7.13169262819834
"210732_s_at",6.3066158595851,6.11660772814406,5.98154164732028,5.93401414909917,5.22178841305859,5.25205345751415,5.16970351972981
"210733_at",6.16345998256407,6.06446756880168,6.11289089438112,6.16345998256407,6.18100785056032,6.24989210752444,6.10441175455412
"210734_x_at",7.85622609833541,7.57989694344944,7.10555676673151,7.35069993533548,7.34743514468851,7.50854241719789,6.76527328583731
"210735_s_at",8.57250421404684,7.96044678603888,8.42683602570345,8.5897194559821,8.41278637410178,8.45223709403986,8.37693808803327
"210736_x_at",7.31270213428296,7.31270213428296,7.28999065847186,7.20388368446832,7.5906129379552,7.43970997227861,7.19043835070218
"210737_at",7.60697145578261,7.67852752740314,7.80498969696653,7.92742505840295,8.02786641992672,7.99178168798951,7.8341193156945
"210738_s_at",3.11127933224164,3.20433464296518,3.20433464296518,3.13447032489055,3.22289991543996,3.29746571466903,3.20433464296518
"210739_x_at",6.78521731247126,6.76264368300267,6.86855630783677,6.62578372363666,7.02657961143392,6.79760228953329,6.70299105666852
"210740_s_at",8.36571002139308,8.37241075123337,8.65935640460339,8.6436812271652,8.47111080323553,8.37092160053186,8.35223926847269
"210741_at",3.77318281805867,3.64003325448735,3.83996075213861,3.67741080836775,3.7206115410979,3.70724127274723,3.66002709255953
"210742_at",3.72768708122605,3.97650124630902,3.70989514145029,4.02186488337265,4.17367738637183,4.0735388374603,3.97650124630902
"210743_s_at",3.70561802143518,3.71933822010332,3.73598292535464,3.73911050120863,3.78584013193064,3.84279636585393,3.73911050120863
"210744_s_at",6.24558552844368,6.50459291796022,6.37283533167478,6.50459291796022,6.79512067854553,6.55419962246226,6.39157236935522
"210745_at",5.58891478490736,5.47041619705212,5.48055991381484,5.21867950054127,5.60917909326944,5.61101671350518,5.41619278319058
"210746_s_at",6.37391189293944,6.40338088365942,6.58153494131594,6.61961872648647,6.5296272540189,6.74291319750536,6.50760245865974
"210747_at",4.05194638266127,4.12714087957811,4.23135917854299,4.30383215540399,4.40231551443822,4.41444598146502,4.30383215540399
"210748_at",4.80948787622374,4.70121345164864,4.83180445180074,4.9551694536617,4.80804146415115,4.91545841811634,4.88035819722679
"210749_x_at",8.839240740385,8.67018100968419,8.66600823579606,8.69750797086039,8.84337679060518,8.67018100968419,8.61262695250143
"210750_s_at",6.07320837500608,6.08267152012417,6.08267152012417,5.8497437951312,6.32691857048345,5.96457411348392,6.09258536013582
"210751_s_at",5.63722002270899,5.799844295732,5.96224789239144,5.88628100319194,6.023008991134,6.0009706410651,5.72315163122097
"210752_s_at",6.56806605435532,6.62177749989222,6.61957820225575,6.6505864605726,6.56806605435532,6.42371925848644,6.56806605435532
"210753_s_at",6.31881386588458,6.29305780446004,6.26028985183898,6.42261304023283,6.55483134664071,6.49045784087372,6.42261304023283
"210754_s_at",6.91145308192329,6.69094632336115,6.80485410911872,6.67578596956728,6.46497157848746,6.36060773818046,6.4501684016966
"210755_at",3.65316361472546,3.61785521112575,3.44752693864342,3.60618885056058,3.62871134228696,3.78217087913782,3.52731219852314
"210756_s_at",9.84536918886073,8.9451391526842,9.1367314517686,8.96786871327538,8.69754374930454,9.04206922854618,8.73374753075018
"210757_x_at",9.49915652431506,9.19463730854375,9.43423832512384,9.51308659704906,8.41988374984561,9.19463730854375,8.96101986486688
"210758_at",7.12600086265452,7.45078650812521,7.27764842890232,7.62440721176683,6.86336981761385,7.10277886341962,6.83252858782526
"210759_s_at",10.752723915306,10.932158652606,10.9270018832361,11.177837797453,10.6946456199149,10.9737459904858,10.7245090429384
"210760_x_at",6.56806605435532,6.56806605435532,6.56806605435532,6.56806605435532,6.76373297399655,6.66871387724188,6.68789435580779
"210761_s_at",7.29930029515067,7.17573776323831,7.02452316387844,7.17235064649662,7.39545519465047,7.37593222477946,7.27939237494212
"210762_s_at",5.8977356610781,5.82911533017886,6.02688892411723,6.09899603144635,6.18098209772966,6.0744594444515,5.78204335101811
"210763_x_at",6.11653780654138,6.24777867170311,6.53429577421639,6.6206974285523,6.63960876063218,6.72005013044726,6.48890715901454
"210764_s_at",9.86055561739803,9.56912064807386,9.64394906291398,9.08954563060342,9.79501002252629,9.76873363474691,9.64394906291398
"210765_at",6.84776642726613,6.79933695326376,6.84776642726613,6.94675884102852,6.9589463511396,6.84776642726613,6.86394000672144
"210766_s_at",9.93180398624817,10.176629187087,10.1051708772513,10.1506224501395,9.51231159729004,9.72804452446003,9.87791440300986
"210767_at",3.98785581863596,3.74932017222184,3.86898877442604,3.83983408384216,3.86341320802724,3.86898877442604,3.86898877442604
"210768_x_at",8.7837037275023,8.95952683271057,8.71562309916238,8.69944829819518,8.9715985465611,8.84979706650333,8.9356403019385
"210769_at",6.95545993126309,6.66160700976298,6.95545993126309,6.95545993126309,7.01338034982387,6.97896789270046,6.85665702483967
"210770_s_at",5.42305761813154,4.91896312126877,4.98382541391282,4.92707056918457,5.41670389407565,5.06004838974812,5.00796517931792
"210771_at",3.32459422649429,3.32073137256223,3.20389329375353,3.33642775774324,3.32073137256223,3.21301969506247,3.44820729946619
"210772_at",3.41032070156096,3.29054715388317,3.46281552554466,3.43579842805776,3.49920413591379,3.49689521266885,3.43579842805776
"210773_s_at",5.61770494144319,5.50481252951025,5.52707486148893,5.14611327257792,5.93678303459748,5.52707486148893,5.52707486148893
"210774_s_at",10.3832018772231,10.7037690418903,10.5710091011084,10.2710831887134,10.5062340852299,10.4915377642301,10.6655593234773
"210775_x_at",8.28598848854622,8.30693409901327,8.20199913425714,8.27431864297205,7.96704902613765,8.06483010659811,7.87758993864088
"210776_x_at",8.91820753508486,9.01566834424755,9.17674938643611,9.5066962524423,8.82025214871063,9.14226300348848,9.04519819391609
"210778_s_at",7.37348603611773,7.14909443942826,7.51486813081973,7.4578621977356,8.0051729952597,8.06467387877975,8.00473736805235
"210779_x_at",7.48064459281934,7.6447793657497,7.5842404881036,8.00679531963302,7.06541308897162,7.21427406071831,7.47012479338752
"210780_at",5.9243341994329,5.79972671836849,5.89602051956792,5.9588935953953,6.05477768017116,6.24919339292411,5.9243341994329
"210781_x_at",6.96220303359859,6.59398042816133,6.58265164368592,6.43441927687935,7.05951375839985,6.63428855243653,6.70965216983582
"210782_x_at",6.66179169228275,6.64831527321026,6.9177873507184,7.06757472954778,7.0424854241802,7.14677439342966,6.87996640545896
"210783_x_at",6.00516241207869,6.19151185848653,6.39717523829265,6.42927932158084,6.42927932158084,6.56553020259287,6.47382377431409
"210784_x_at",7.41490929768686,7.54634855469016,7.49130424223671,7.6582061187675,7.77182289768581,7.58199874939178,7.54208391143516
"210785_s_at",5.68059416391471,5.76250645868982,5.60776054086983,5.8066279774055,6.10732867114484,5.9257787692698,5.76616167944031
"210786_s_at",4.63120224333107,4.60715730377901,4.62744779547973,4.40025100812878,4.86506461840923,4.58508054178835,4.59076533784837
"210787_s_at",6.42981433912864,5.9475831324824,6.10657603874024,6.21133541401903,6.02228670971453,6.10657603874024,6.02527778074393
"210788_s_at",8.63172819986565,8.63172819986565,8.65871156384707,8.69534930435081,8.63172819986565,8.58971026556315,8.85509138850079
"210789_x_at",7.12001506501917,6.99603162813139,7.06541308897162,7.23082403065733,7.28589296042931,7.06541308897162,6.9607766936961
"210790_s_at",8.41076911855414,8.19917440390995,7.87199667650122,7.78788874556749,8.22480603271075,8.1462308116997,7.58148672679515
"210791_s_at",6.85003562095656,6.60006398015251,6.67071540744304,6.86648381952394,6.68805430057088,6.98012790089357,6.4928521012491
"210792_x_at",9.69342796655382,9.52642207938799,9.88189192546831,9.91304788923005,9.91304788923005,10.0588483904526,10.1841631366563
"210793_s_at",6.74640786849659,7.00143192598348,6.93701893064815,6.83444588358594,5.5630893681838,5.32150929053126,6.05323447873625
"210794_s_at",6.4622392487374,6.39105972376832,6.68092217812229,6.85405578051791,6.74504986549313,6.68092217812229,6.70007942286438
"210795_s_at",6.51017442258694,6.36483411104818,6.53711429602727,6.48045977733675,6.65777162537487,6.66914584681117,6.46550763474423
"210796_x_at",5.83235520395752,5.8537753788325,5.68265751559226,5.50300227761154,6.21322588432792,5.97252406563962,5.89166292079247
"210797_s_at",7.61624550773048,7.63869939223238,7.05916881809824,7.1150221130507,7.75260436515581,7.00216555982178,6.95545229335095
"210798_x_at",5.79537745083731,5.52670430533331,5.66470231683217,5.65416496020097,5.70277455984961,5.65416496020097,5.53894272028088
"210799_at",6.52665581769552,6.51412627923568,6.25816835504771,6.53797529559727,6.80054223097819,6.54497763405501,6.5320336516702
"210800_at",3.30848935081584,3.3282550255559,3.29740850724052,3.38327251798231,3.3282550255559,3.3282550255559,3.24365746378006
"210801_at",4.32811389372276,4.12648329154826,4.24631577124693,4.06056541371395,4.14481512947916,4.09697775275372,4.18073682663444
"210802_s_at",8.12711772585517,8.17399235793565,8.10468149807625,8.19045563512353,7.54461569235924,8.01766491190451,7.54995113783568
"210803_at",6.2358311381295,6.22441609227742,6.1303452521839,5.94753623916095,6.51568391112065,6.0022522496509,6.37284770744177
"210804_x_at",5.720827984741,5.86185730508018,5.71600710818329,5.93466793592162,6.23657058619145,5.92594802625083,5.65206841264737
"210805_x_at",5.91170409910714,5.75630196580912,5.81165933346505,5.69388554957755,5.81165933346505,5.97033345543585,5.81165933346505
"210806_at",4.94990517445034,4.75188762431357,4.84327193982426,4.82637045444446,4.86963457613451,4.72094859213827,4.97454506138546
"210807_s_at",6.7300643998937,6.72473403446232,7.41520393993526,6.92848468884436,6.49086336514782,6.46917399377469,6.34200537513636
"210808_s_at",4.52554509510756,4.5359311077564,4.73948079057294,4.52672344864049,4.5966067142037,4.76867842603443,4.67982098403058
"210809_s_at",4.00709880441769,4.00099706072007,4.11249569905218,4.04187139407404,4.21917528794181,4.1520752807273,4.04260325812581
"210810_s_at",6.10805045646612,6.23808129538174,6.2762105678807,6.2762105678807,6.38154556332231,6.34107573623131,6.2762105678807
"210811_s_at",6.62219991836554,6.75728271669291,6.83643878298627,6.91964766438729,6.91724926484935,6.996721608795,7.35801374609167
"210812_at",5.90364693655484,6.00703227997815,5.92692835307212,6.00703227997815,6.33039674054734,6.04960680450911,6.00703227997815
"210813_s_at",5.61451790546874,5.64410395192728,5.48452471950663,5.58330580729492,4.72075972693835,4.96130052463973,4.94468944569475
"210814_at",3.5300305312912,3.48917757029016,3.45573443935948,3.542663492203,3.47594784909535,3.396825144145,3.46664670281052
"210815_s_at",5.57238558153274,5.48809118439642,5.44843606171261,5.43832787927478,5.47144926155916,5.44843606171261,5.42734193114025
"210816_s_at",6.77037952819396,6.2000904570509,6.70709006746147,7.01219540336443,6.66844360858027,6.79689967251835,6.52705961039837
"210817_s_at",8.94419290955411,9.00565894330013,8.73195524941035,8.69630214898256,8.39420280774785,8.33525116038036,8.35155586316191
"210818_s_at",5.20549765170976,5.16184372083332,5.15459128718761,5.20549765170976,5.20549765170976,5.57597590488061,5.02170276513429
"210819_x_at",6.44528866934533,6.31148792473609,6.39264527892004,6.34352478996746,6.39264527892004,6.54181760050793,6.45882563660311
"210820_x_at",7.47638227807696,7.41399860522284,7.51222733638261,7.56091471171707,7.3314079106951,7.40729484042585,7.43088321725191
"210821_x_at",8.23646930032813,8.22226828597181,8.38032807498227,8.30588684934495,8.19120766201535,8.22226828597181,8.22226828597181
"210822_at",6.88016526959732,6.95070100583754,6.92236888522802,6.65862559250793,6.92236888522802,6.85883104995442,7.05429114977901
"210823_s_at",5.3523837794137,5.44531843860907,5.53945041565922,5.64413708281893,5.6656937506177,5.7857935581258,5.53945041565922
"210824_at",5.9991853540271,5.86671859657864,5.66612604238042,5.51418895213742,6.07112920879738,5.69114336177035,5.77527503019445
"210825_s_at",10.1026057415122,10.4586947098648,10.4293160282051,10.4252442500358,10.3754100439726,10.3693181339992,10.8303431683672
"210826_x_at",8.54832907638217,8.50572082452531,8.33151078579018,8.64594684492959,8.30010299839248,8.24214615751582,8.14977000586297
"210827_s_at",8.38627843288136,8.29259477844878,8.06797049129433,8.03130739935341,8.35796697752419,8.24196017677195,8.28262503072141
"210828_s_at",6.22907792925577,5.5994854262138,5.8243044454785,5.99038200334782,5.67400350618723,5.81701320257629,5.67798264775034
"210829_s_at",6.89976383322753,6.78859630114335,6.87094765703889,6.65104357173671,5.73170086015941,5.76109993815081,5.67184583453434
"210830_s_at",10.2852435151805,10.0644183593463,9.53100834755294,9.86862073510582,10.178414689376,9.99920329123315,10.1584223795947
"210831_s_at",5.50240951066798,5.61642364732072,5.72615520247582,5.72315163122097,5.93045357979731,5.72315163122097,5.61451930554971
"210832_x_at",6.16941652180841,5.9952561260486,5.91864591938745,5.94749047903095,6.11148321197956,5.94810885353943,5.99720430953583
"210833_at",3.46345467431211,3.52324102297625,3.45162347108858,3.45162347108858,3.42267077997884,3.76526816005868,3.44914442672269
